@RELATION Pampa_Data

@ATTRIBUTE LOGPcons NUMERIC
@ATTRIBUTE MACCSFP125 NUMERIC
@ATTRIBUTE PCR NUMERIC
@ATTRIBUTE Psi_e_A NUMERIC
@ATTRIBUTE P_VSA_ppp_D NUMERIC
@ATTRIBUTE Mp NUMERIC
@ATTRIBUTE SpMin1_Bh(p) NUMERIC
@ATTRIBUTE Actividad {Act-1,Act1}

@DATA
1.7983,0,1.2447,8.3467,60.6941,0.6388,2.1053,Act-1
1.3086,0,1.2508,8.1812,60.6941,0.6441,2.1017,Act-1
1.289,0,1.2508,8.2246,60.6941,0.6413,2.0936,Act-1
1.2824,0,1.294,8.2353,42.6833,0.6614,2.074,Act-1
1.4193,0,1.259,8.0476,42.6833,0.6474,2.0674,Act-1
3.1116,1,1.1933,7.503,0.0,0.6479,2.0689,Act1
3.578,1,1.2654,7.8114,18.0108,0.6565,2.0696,Act1
0.7641,0,1.2803,8.2792,49.3022,0.6718,2.0455,Act-1
0.607,0,1.2149,8.0833,49.3022,0.6325,2.0426,Act-1
3.3173,1,1.2832,7.9637,68.9187,0.7133,1.9862,Act1
3.9084,1,1.2415,7.5694,0.0,0.6541,2.0655,Act1
0.4626,0,1.047,7.8333,0.0,0.593,1.8424,Act-1
1.2034,0,1.2084,8.0033,50.9079,0.6273,2.0601,Act-1
-1.5563,0,1.1441,8.3313,121.3882,0.6486,2.0592,Act-1
-0.5499,0,1.1102,8.294,36.0215,0.6589,2.0514,Act-1
-0.8444,1,1.1947,8.2841,78.7048,0.6779,2.0655,Act-1
5.1249,1,1.2863,7.4815,0.0,0.6424,2.1139,Act-1
2.1771,0,1.2324,8.0192,42.6833,0.6444,2.0976,Act-1
4.033,1,1.3956,7.8401,0.0,0.6786,2.0792,Act1
2.2783,1,1.4094,7.8654,0.0,0.6612,2.1078,Act1
2.5401,1,1.3026,7.6667,0.0,0.6381,2.0392,Act1
3.159,1,1.2571,7.3567,0.0,0.6866,2.0938,Act1
3.6074,1,1.3104,7.3542,0.0,0.6416,2.0568,Act1
4.6791,1,1.4992,7.7568,18.0108,0.6495,2.086,Act1
0.9986,0,1.2675,8.2719,42.6833,0.6665,2.0551,Act-1
3.6402,1,1.4423,7.7481,18.0108,0.6855,2.0449,Act1
2.7897,1,1.4315,7.7037,36.0215,0.6579,2.1239,Act1
4.0855,1,1.3583,7.8905,18.0108,0.6528,2.1143,Act1
2.9318,0,1.2668,7.8167,146.0608,0.6198,2.0174,Act-1
5.1178,1,1.3396,7.8699,54.0323,0.6902,2.0602,Act1
3.2417,1,1.447,7.7475,36.0215,0.6909,2.0783,Act1
4.1971,1,1.4545,7.7688,50.9079,0.7029,2.1326,Act-1
2.5445,1,1.4651,7.7381,52.6845,0.6769,2.0541,Act-1
1.0234,0,1.2336,7.9744,103.3774,0.6159,2.0131,Act-1
4.0972,1,1.607,7.7564,108.4777,0.7004,2.1231,Act1
1.0631,1,1.3478,8.2125,148.2979,0.7333,2.0597,Act-1
1.0631,1,1.3478,8.2125,148.2979,0.7333,2.0597,Act-1
2.8193,1,1.3426,8.1458,42.6833,0.6532,2.0348,Act1
1.7957,0,1.1343,8.0675,68.9187,0.6328,2.0274,Act-1
0.6144,1,1.2645,8.057,36.0215,0.647,2.1278,Act-1
4.8454,1,1.552,8.1349,49.6827,0.7418,2.1196,Act-1
5.5297,0,1.5,7.6859,0.0,0.639,2.0554,Act-1
5.0557,1,1.5206,8.2174,65.7944,0.6698,2.0691,Act1
0.0162,0,1.0419,8.358,32.8972,0.6185,1.8585,Act-1
1.2443,0,1.0367,8.0278,36.0215,0.5915,1.989,Act1
3.6632,1,1.3216,8.0056,60.6941,0.643,2.0716,Act1
1.298,0,1.1508,7.9278,60.6941,0.6293,2.0262,Act-1
3.2204,1,1.2427,7.9242,60.6941,0.6416,2.0282,Act1
1.1863,0,1.1509,8.2011,60.6941,0.6229,2.0262,Act1
2.7132,1,1.2505,7.9676,60.6941,0.6339,2.0953,Act1
2.9003,1,1.2622,7.9531,60.6941,0.6442,2.0925,Act1
1.8996,0,1.1523,8.0432,60.6941,0.6215,2.0263,Act-1
3.0135,0,1.1212,7.8978,60.6941,0.6226,2.0313,Act1
2.9464,1,1.2759,7.9731,60.6941,0.6472,2.026,Act-1
2.141,0,1.1273,7.9389,60.6941,0.6221,2.0367,Act1
2.9083,1,1.1914,7.9375,60.6941,0.6746,2.0244,Act-1
3.107,0,1.2223,7.9913,0.0,0.6552,1.9831,Act-1
0.4966,0,1.0317,8.0722,36.0215,0.625,1.9451,Act1
2.7589,0,1.1714,7.6096,0.0,0.626,2.0414,Act1
3.563,1,1.2647,7.6833,16.7855,0.6318,2.0791,Act1
2.5038,0,1.3142,8.2564,18.0108,0.6433,2.1164,Act1
2.4013,0,1.2309,8.2245,36.0215,0.6909,2.039,Act1
2.3795,0,1.1607,7.8621,18.0108,0.6351,2.0245,Act1
1.0773,0,1.0847,7.947,50.9079,0.5946,2.0531,Act-1
2.8877,0,1.2067,7.7105,50.9079,0.6228,2.0653,Act1
2.4923,1,1.4198,7.9444,0.0,0.6739,2.0449,Act1
1.982,1,1.3829,8.1348,65.7944,0.6435,2.0534,Act-1
4.3605,1,1.3946,7.6012,0.0,0.6538,2.0398,Act1
4.749,1,1.3971,7.7762,16.663,0.6868,2.0467,Act1
4.2364,1,1.3845,7.8125,16.663,0.6922,2.0436,Act1
5.5134,1,1.3851,7.8704,16.663,0.7567,2.0278,Act1
3.633,1,1.4266,7.756,0.0,0.6666,2.0843,Act1
3.0356,1,1.3092,7.8667,18.0108,0.6901,2.1282,Act1
3.909,1,1.3008,7.484,0.0,0.6549,2.1413,Act-1
3.9028,1,1.441,7.8654,0.0,0.6689,2.0726,Act1
2.7097,1,1.5375,8.0028,16.405,0.7045,2.1057,Act1
2.745,0,1.2664,7.8583,18.0108,0.6611,2.1183,Act1
2.3235,1,1.4398,8.1694,34.4157,0.7067,2.058,Act1
2.1256,1,1.3409,8.0278,32.8972,0.6936,2.0291,Act1
2.2981,1,1.3455,8.0227,32.8972,0.7096,2.0259,Act1
3.3465,1,1.3973,8.2335,34.4157,0.7424,2.0223,Act-1
1.982,1,1.3829,8.1348,65.7944,0.6435,2.0534,Act-1
1.5053,0,1.2661,8.0833,32.8972,0.6401,2.0031,Act1
2.2038,0,1.2006,7.8413,18.0108,0.6276,2.0404,Act-1
1.7062,0,1.2661,8.25,42.6833,0.6441,1.9906,Act1
-0.4634,0,1.1726,8.2133,170.7334,0.6065,2.047,Act-1
1.5053,0,1.2676,8.0833,32.8972,0.6401,2.0033,Act-1
2.2852,0,1.2692,8.1667,0.0,0.6383,2.0112,Act-1
3.1235,0,1.1634,8.0645,36.0215,0.6545,2.0512,Act1
3.3346,1,1.2927,7.862,36.0215,0.6428,2.0648,Act1
2.7162,0,1.1484,7.9474,36.0215,0.645,2.0971,Act1
3.0712,0,1.1426,7.9148,36.0215,0.642,2.0456,Act1
3.3047,0,1.1401,8.1801,36.0215,0.6228,2.0845,Act1
2.1163,1,1.2944,7.8133,18.0108,0.6327,2.0603,Act1
4.2407,1,1.2997,7.6413,0.0,0.7089,2.021,Act1
3.8807,1,1.3522,7.859,42.6833,0.626,2.1247,Act-1
2.4729,1,1.3506,7.7963,0.0,0.6544,2.0364,Act-1
2.366,1,1.3396,7.9221,0.0,0.7391,1.992,Act1
1.9642,1,1.3379,8.1894,0.0,0.6635,2.0187,Act1
1.5025,0,1.0497,8.2091,0.0,0.6663,1.8671,Act1
3.5993,1,1.382,7.7315,0.0,0.6765,2.0614,Act1
3.8601,1,1.4021,7.6344,18.0108,0.6606,2.0555,Act1
1.4551,0,1.1675,7.9559,111.7244,0.6192,2.0911,Act-1
4.7551,1,1.4281,7.6979,0.0,0.6938,2.0122,Act-1
3.106,1,1.3752,7.9653,0.0,0.6841,2.0651,Act-1
4.962,1,1.323,7.8148,18.0108,0.6514,2.1183,Act-1
4.464,1,1.3866,7.6276,0.0,0.6831,2.066,Act-1
4.823,1,1.3344,7.7827,36.0215,0.7021,2.0005,Act1
4.0511,1,1.3479,7.7222,36.0215,0.6639,2.031,Act1
0.6617,0,1.1243,8.0833,0.0,0.6643,1.801,Act-1
3.2954,1,1.37,7.7333,18.0108,0.6398,2.0667,Act1
3.0499,1,1.2875,7.6989,18.0108,0.6184,2.0632,Act1
2.2971,1,1.2609,7.8434,0.0,0.6347,2.0573,Act1
1.8915,0,1.161,7.8611,0.0,0.6089,2.0393,Act1
2.8109,1,1.3462,8.1136,68.9187,0.6461,2.0387,Act1
2.1854,1,1.4532,8.0804,34.4157,0.6631,2.1095,Act1
1.7807,1,1.4043,7.951,35.7765,0.6544,2.119,Act1
3.226,0,1.1029,8.0119,42.6833,0.6245,2.1396,Act1
3.4784,0,1.1021,7.9957,42.6833,0.6384,2.1393,Act-1
1.5224,0,1.1338,8.1432,50.9079,0.6438,2.0353,Act-1
2.0271,1,1.3377,8.1909,18.0108,0.6673,2.0989,Act1
2.3854,0,1.206,8.151,36.0215,0.6283,2.0233,Act1
1.8788,0,1.2456,8.1379,32.8972,0.6322,2.0177,Act-1
6.7085,1,1.3824,7.5171,31.672,0.6682,2.051,Act1
6.9415,1,1.3782,7.5042,31.672,0.6651,2.0476,Act-1
3.6517,1,1.2407,7.5238,0.0,0.639,2.0668,Act1
5.1631,1,1.49,7.7677,18.0108,0.681,2.0369,Act1
5.2857,1,1.4847,7.5909,18.0108,0.6775,2.0438,Act1
5.175,1,1.4847,7.5808,0.0,0.6775,2.0402,Act1
4.5354,1,1.4169,7.7849,18.0108,0.6676,2.0533,Act1
3.4276,1,1.3195,7.7101,18.0108,0.6466,2.033,Act1
3.8832,1,1.422,7.6556,18.0108,0.6488,2.0382,Act1
2.7809,1,1.4216,7.7069,18.0108,0.6502,2.0286,Act1
4.2801,1,1.3857,7.619,18.0108,0.6593,2.0279,Act1
4.8597,1,1.5589,7.6306,18.0108,0.6845,2.0533,Act1
4.4516,1,1.5186,7.6176,18.0108,0.6622,2.0621,Act1
4.7421,1,1.5186,7.6176,18.0108,0.6622,2.0603,Act1
3.7651,1,1.5186,7.6471,18.0108,0.6607,2.056,Act1
3.6222,1,1.5186,7.6471,18.0108,0.6607,2.056,Act-1
3.9127,1,1.5186,7.6471,18.0108,0.6607,2.0533,Act1
4.0146,1,1.4902,7.6302,18.0108,0.6808,2.0328,Act1
3.3944,1,1.3648,7.5294,18.0108,0.6459,2.0442,Act1
3.2647,1,1.368,7.5758,18.0108,0.6501,2.0307,Act1
3.8763,1,1.28,7.6,18.0108,0.6631,2.0241,Act1
3.7898,1,1.421,7.6543,18.0108,0.6512,2.0305,Act1
4.8566,1,1.5184,7.6048,18.0108,0.6588,2.0662,Act1
4.5266,1,1.5186,7.6176,18.0108,0.6622,2.0601,Act1
4.2635,1,1.518,7.6313,18.0108,0.6658,2.0551,Act1
3.3691,1,1.3995,7.5784,18.0108,0.6379,2.0517,Act1
3.7365,1,1.422,7.7179,18.0108,0.6571,2.0247,Act1
3.9423,1,1.4765,8.0084,36.0215,0.6848,2.1399,Act1
4.0972,1,1.5515,7.8111,36.0215,0.6868,2.1401,Act-1
3.8873,1,1.2974,7.9531,34.4157,0.7147,2.046,Act1
3.9807,1,1.4616,7.6379,0.0,0.646,2.1426,Act1
2.4399,0,1.2583,7.9147,18.0108,0.6572,2.0774,Act1
5.3964,1,1.6122,7.8111,0.0,0.7393,2.0725,Act1
2.7049,1,1.306,7.6957,32.8972,0.6688,2.0242,Act-1
4.103,1,1.4149,7.8189,18.0108,0.7106,1.9928,Act1
3.8301,1,1.5736,7.8423,0.0,0.7047,2.0715,Act1
4.4305,1,1.4246,7.7583,54.0323,0.6725,2.0862,Act1
3.1843,1,1.3121,7.7366,0.0,0.6564,2.0557,Act1
4.6256,1,1.3796,7.7745,16.663,0.7035,2.0386,Act1
5.8297,1,1.3982,7.625,18.0108,0.683,2.0628,Act-1
3.7448,1,1.3953,7.7333,18.0108,0.6559,2.0322,Act1
3.249,1,1.4515,7.5159,18.0108,0.6641,2.056,Act1
2.9458,1,1.386,7.7917,0.0,0.6512,2.0029,Act1
2.7123,1,1.3959,7.7628,0.0,0.6754,2.002,Act1
3.527,1,1.4306,8.2454,18.0108,0.71,2.052,Act1
4.2855,1,1.2577,7.9905,18.0108,0.6813,2.0109,Act1
4.4639,1,1.2808,7.5967,18.0108,0.6609,2.03,Act1
3.439,1,1.4834,8.5735,36.0215,0.6847,2.0584,Act1
3.5818,1,1.4834,8.5735,36.0215,0.6847,2.0576,Act-1
3.4607,1,1.4142,7.8125,16.405,0.6818,2.0518,Act1
2.6438,1,1.2604,7.9028,0.0,0.6735,2.0667,Act1
5.57,1,1.4966,7.5653,0.0,0.6606,2.0514,Act1
-0.1276,0,1.1296,7.8235,0.0,0.6091,2.0292,Act-1
1.6717,1,1.3132,8.2109,18.0108,0.6646,2.0314,Act-1
1.54,0,1.2559,8.1667,18.0108,0.6298,2.0205,Act1
2.3665,0,1.2271,8.1364,42.6833,0.616,2.0275,Act-1
4.0972,1,1.5515,7.8111,36.0215,0.6868,2.1401,Act-1
4.0771,1,1.4223,7.5833,18.0108,0.6485,2.0273,Act1
2.6935,0,1.208,7.7368,0.0,0.613,2.0036,Act1
-2.8308,0,1.0972,8.201,267.4502,0.6232,2.0405,Act-1
1.6439,1,1.2833,8.0148,170.7334,0.6534,2.0568,Act-1
1.8655,1,1.3045,8.0218,170.7334,0.6506,2.0704,Act-1
4.5435,1,1.4561,7.5632,0.0,0.6463,2.1389,Act1
1.4921,0,1.2301,8.0208,60.6941,0.62,2.0093,Act1
1.6689,0,1.26,7.9231,18.0108,0.634,2.0042,Act-1
1.627,1,1.3442,8.1542,49.3022,0.6718,2.0463,Act-1
3.2467,0,1.2672,7.4635,18.0108,0.6375,2.0894,Act1
1.8645,1,1.3183,8.0603,18.0108,0.6833,2.1375,Act-1
0.9925,1,1.3809,8.2135,31.2914,0.7198,1.9782,Act-1
2.3313,1,1.5149,7.693,65.7944,0.6776,2.1939,Act-1
1.2419,0,1.2838,8.0833,32.8972,0.6401,2.0023,Act-1
2.8346,1,1.2808,7.529,18.0108,0.6466,2.0517,Act1
2.3026,1,1.3316,7.9137,49.3022,0.6398,2.0546,Act1
4.6281,1,1.593,7.9363,63.3084,0.6923,2.0867,Act-1
5.2048,1,1.5801,7.9603,0.0,0.6906,2.0862,Act1
1.6135,0,1.2003,7.8434,60.6941,0.6248,2.009,Act-1
4.4825,1,1.3885,7.6054,42.6833,0.6384,2.0766,Act-1
2.2251,0,1.299,7.8889,0.0,0.6297,2.0017,Act1
2.6065,0,1.262,8.3905,0.0,0.6545,2.0763,Act-1
1.2816,0,1.0497,8.4167,18.0108,0.6232,1.9083,Act-1
-0.0208,0,1.0228,7.7759,0.0,0.6172,2.0294,Act1
3.7725,0,1.2657,7.9811,0.0,0.7188,2.0337,Act1
2.1205,0,1.0751,8.0807,0.0,0.6673,1.9989,Act1
3.8123,1,1.3682,8.7778,0.0,0.7127,2.0628,Act1
4.5303,1,1.4153,8.0158,18.0108,0.6807,2.0739,Act-1
0.7341,0,1.2556,8.6094,0.0,0.6307,2.0418,Act-1
0.6066,1,1.4233,7.9936,16.7855,0.6838,2.1076,Act1
4.468,1,1.3142,7.2778,0.0,0.6823,2.0645,Act1
3.9646,0,1.0,8.2222,0.0,0.8731,1.9102,Act1
0.6174,0,1.2314,8.6019,103.3774,0.687,2.0515,Act-1
2.4081,1,1.4001,8.0764,65.7944,0.7507,2.0224,Act-1
1.921,0,1.215,7.8722,50.9079,0.6285,2.0116,Act-1
1.5931,1,1.3374,7.6528,54.0323,0.7238,1.9962,Act-1
-0.2869,0,1.2681,8.7418,65.7072,0.7309,2.0871,Act-1
-0.7971,0,1.2053,8.4327,246.3139,0.649,2.1542,Act-1
3.5254,1,1.5197,7.9456,0.0,0.7373,2.0851,Act-1
3.1944,1,1.3913,7.5505,18.0108,0.7016,2.0315,Act-1
4.6508,1,1.3455,7.4066,0.0,0.6721,2.0344,Act-1
6.3309,1,1.3336,7.9108,0.0,0.8435,2.0333,Act-1
5.6669,1,1.3282,7.7911,0.0,0.7689,2.0145,Act1
3.8184,1,1.4329,8.0644,42.6833,0.7018,2.0515,Act-1
4.6524,1,1.2569,7.4324,0.0,0.6693,2.0525,Act1
4.1064,1,1.2669,7.9306,42.6833,0.6703,2.0752,Act-1
4.1661,1,1.3139,7.5905,0.0,0.6805,2.0881,Act-1
6.2898,1,1.3197,7.6333,0.0,0.7639,2.0054,Act-1
3.998,0,1.1663,7.3722,0.0,0.6351,2.0305,Act-1
5.0654,1,1.3233,7.7292,0.0,0.7469,2.02,Act-1
5.8311,1,1.3233,7.6597,0.0,0.7775,1.9898,Act1
3.1944,1,1.3913,7.5505,18.0108,0.7016,2.0315,Act1
3.9961,1,1.3904,7.4217,18.0108,0.7005,2.0605,Act1
4.4674,1,1.3515,7.4418,0.0,0.7092,2.0573,Act-1
4.2237,1,1.3592,7.4596,18.0108,0.6461,2.1217,Act-1
3.3158,1,1.354,7.6135,60.6941,0.6422,2.1217,Act-1
1.8105,1,1.3765,7.7049,36.0215,0.7524,1.9899,Act1
3.5781,1,1.3125,7.4918,42.6833,0.6814,2.0667,Act-1
3.3302,1,1.4379,7.6035,16.7855,0.7339,2.0797,Act-1
5.1749,1,1.3456,7.5411,0.0,0.7372,2.1048,Act1
1.6001,1,1.3146,7.3987,3.1243,0.7257,2.0864,Act-1
3.8207,1,1.3146,7.4183,0.0,0.7368,2.023,Act1
4.4103,1,1.5343,7.6815,59.2238,0.683,2.0745,Act-1
2.6827,1,1.2383,7.6667,85.3667,0.6523,2.1517,Act1
2.6827,1,1.2383,7.6667,85.3667,0.6523,2.1517,Act-1
2.8588,1,1.3102,8.209,0.0,0.7221,2.0104,Act-1
3.3479,1,1.2182,7.7402,42.6833,0.6246,2.0511,Act1
-0.876,0,1.208,8.4525,249.4382,0.7548,1.9887,Act-1
3.3619,0,1.2821,7.94,0.0,0.8983,1.9524,Act-1
-0.2181,0,1.2974,8.2308,49.6827,0.6092,1.8669,Act-1
-0.9877,0,1.2422,8.3411,325.0187,0.6236,2.1502,Act-1
-1.6509,0,1.2563,8.5152,288.9972,0.64,2.1493,Act-1
-0.7334,0,1.2581,8.4271,246.3139,0.6433,2.1498,Act-1
3.7472,1,1.3947,7.5977,18.0108,0.6907,2.0305,Act1
-0.4753,0,1.2561,8.2595,203.6306,0.6336,2.1487,Act-1
-0.4721,0,1.0821,8.3704,114.2519,0.5656,1.8926,Act-1
0.4334,0,1.3106,8.0526,50.9079,0.6616,2.0551,Act1
2.4399,1,1.4621,7.8386,0.0,0.7101,2.0766,Act1
2.9798,1,1.4623,7.904,0.0,0.7353,2.0666,Act1
1.2845,1,1.4713,8.0799,0.0,0.6901,2.0774,Act1
3.6837,1,1.2997,7.5978,0.0,0.7052,2.0316,Act1
1.8925,1,1.3381,8.1839,82.5799,0.65,2.0319,Act-1
4.1552,0,1.1527,7.5734,18.0108,0.6436,2.0792,Act1
1.6626,0,1.2092,8.0353,60.6941,0.6034,2.032,Act-1
0.5459,0,1.2547,7.9487,0.0,0.6195,2.0577,Act-1
0.2074,0,1.2361,7.8125,0.0,0.6112,2.0887,Act-1
1.4772,0,1.0648,7.7273,0.0,0.7288,1.7925,Act1
1.8902,0,1.0585,7.6944,0.0,0.7671,1.779,Act1
3.7125,1,1.4458,7.8954,36.0215,0.6706,2.132,Act1
2.7911,1,1.4342,7.6381,18.0108,0.6659,2.0511,Act1
0.5797,1,1.3725,7.9896,65.7944,0.6847,2.0074,Act1
3.8155,1,1.5314,7.58,0.0,0.7071,2.0221,Act1
3.9927,1,1.4013,7.4286,36.0215,0.6619,2.0504,Act1
2.3021,1,1.3399,7.6944,32.8972,0.6454,2.0837,Act1
4.074,1,1.4084,7.5309,18.0108,0.6708,2.0676,Act1
3.1586,1,1.4084,7.5679,18.0108,0.6691,2.0663,Act1
3.3442,1,1.4107,7.5267,18.0108,0.6793,2.0659,Act1
3.3348,1,1.3687,7.42,16.7855,0.6777,2.0219,Act1
2.1607,1,1.3399,7.6944,32.8972,0.6454,2.0823,Act1
2.4038,1,1.3352,7.9133,32.8972,0.6441,2.0828,Act1
2.024,1,1.3399,7.7361,32.8972,0.643,2.0774,Act1
2.4362,1,1.3341,7.9133,32.8972,0.6441,2.0829,Act1
2.0861,1,1.3095,7.6957,32.8972,0.6641,2.0213,Act1
3.5837,1,1.3915,7.7937,68.9187,0.6635,2.1408,Act-1
4.8485,1,1.558,7.9464,18.0108,0.6941,2.1404,Act1
-0.4056,0,1.2605,8.4529,246.3139,0.6586,2.1462,Act-1
-0.1993,0,1.2446,8.2063,239.6521,0.6248,2.1516,Act-1
2.1288,1,1.4783,8.2412,42.6833,0.7023,2.165,Act-1
3.9898,1,1.375,7.4167,0.0,0.6603,2.0971,Act1
-0.1083,0,1.2588,8.2753,203.6306,0.6389,2.1489,Act-1
3.5464,1,1.504,7.4417,0.0,0.6941,2.1363,Act1
4.1839,1,1.4351,7.5259,0.0,0.6669,2.1427,Act1
1.4296,0,1.229,7.6333,0.0,0.594,2.0196,Act-1
2.5348,1,1.3077,8.0764,18.0108,0.641,2.0488,Act1
-0.2091,0,1.0558,8.6667,42.6833,0.56,1.8787,Act-1
2.6073,0,1.1715,7.6535,85.3667,0.6148,2.0831,Act-1
5.0377,1,1.4034,7.4497,0.0,0.7273,2.0545,Act1
3.4023,1,1.3867,7.7467,42.6833,0.6613,2.0453,Act-1
3.7997,1,1.401,7.4206,0.0,0.6684,2.0353,Act1
4.5171,1,1.401,7.3413,0.0,0.6968,2.0347,Act-1
3.5512,1,1.3262,7.5234,0.0,0.6769,2.057,Act1
1.9646,0,1.2629,7.4167,0.0,0.6337,2.0109,Act-1
3.4031,1,1.2563,7.4008,0.0,0.6554,2.058,Act1
2.0779,0,1.233,8.1354,0.0,0.6232,2.0158,Act1
3.6183,1,1.3215,7.6681,42.6833,0.6733,2.0614,Act-1
4.5215,1,1.4823,7.373,0.0,0.6814,2.0291,Act1
1.6629,1,1.3198,7.6508,34.7963,0.6376,2.0473,Act1
1.96,1,1.4173,7.4833,16.7855,0.6502,2.0515,Act-1
2.946,1,1.3129,7.8472,0.0,0.6716,2.0423,Act1
3.0417,1,1.5174,7.6989,34.7963,0.6827,2.0408,Act1
4.0909,1,1.3467,7.6111,42.6833,0.703,2.0572,Act-1
3.8596,1,1.3571,7.35,0.0,0.6878,2.0624,Act1
3.5266,1,1.5292,7.8011,0.0,0.6734,2.1071,Act1
2.7386,1,1.2844,7.4259,0.0,0.6691,2.0104,Act1
2.6415,1,1.2844,7.4259,0.0,0.6691,2.0138,Act-1
-0.2314,1,1.2347,7.8143,93.5913,0.6909,2.0467,Act-1
1.6222,1,1.361,7.9127,32.8972,0.6646,2.1726,Act1
2.7707,1,1.3614,7.6061,0.0,0.6587,2.0272,Act1
5.9818,1,1.4018,7.481,31.672,0.6807,2.0476,Act1
0.2878,1,1.2347,8.0441,93.5913,0.6867,2.0467,Act-1
2.0653,1,1.4476,7.6739,34.7963,0.6644,2.0736,Act1
2.2921,0,1.165,7.7579,42.6833,0.6197,2.0268,Act1
2.1612,0,1.2139,7.9477,0.0,0.646,1.9642,Act-1
2.6086,1,1.3079,7.5042,0.0,0.6448,2.0576,Act-1
3.0108,1,1.3152,7.5972,0.0,0.6712,2.0379,Act1
5.9715,1,1.3813,7.4866,0.0,0.6838,2.0794,Act-1
3.5583,1,1.3783,7.4474,0.0,0.6519,2.0491,Act1
1.0654,1,1.335,8.1792,34.7963,0.6742,2.0462,Act1
3.5238,1,1.3144,8.303,16.405,0.6531,2.0819,Act-1
5.0656,1,1.5084,7.4205,0.0,0.6626,2.1376,Act1
4.893,1,1.5572,7.3939,0.0,0.6888,2.1378,Act1
3.854,1,1.5336,8.3414,0.0,0.7081,2.0955,Act1
4.0221,1,1.4158,7.6867,0.0,0.7169,2.0132,Act1
3.4412,1,1.4204,7.936,36.0215,0.7242,2.0269,Act1
2.8541,0,1.243,7.7971,18.0108,0.6825,2.046,Act1
4.7368,1,1.485,7.9409,18.0108,0.7398,2.0258,Act-1
3.7075,1,1.4572,7.75,18.0108,0.6674,2.0774,Act1
2.5558,1,1.3234,7.8254,18.0108,0.6657,2.0443,Act-1
-0.9469,0,1.1974,8.4103,274.1108,0.7261,1.9991,Act-1
2.4924,1,1.399,7.9907,59.0883,0.7005,2.0479,Act1
3.6705,0,1.196,7.5673,57.2784,0.6354,2.1832,Act1
4.3241,1,1.4064,7.4881,0.0,0.6672,2.1433,Act1
2.1531,1,1.4584,7.8194,57.2784,0.6767,2.0585,Act1
7.1623,1,1.5792,8.055,36.0215,0.6913,2.0804,Act1
2.6161,1,1.2404,7.625,0.0,0.6099,2.0894,Act-1
1.6615,0,1.0,7.7778,0.0,0.6468,1.8941,Act-1
3.5174,1,1.3745,7.523,0.0,0.6522,2.0643,Act1
2.5911,1,1.3162,7.86,18.0108,0.6845,2.0208,Act-1
1.9165,1,1.3356,8.0862,32.81,0.6557,2.0439,Act-1
-2.5885,0,1.0305,8.8796,188.7441,0.5687,2.0146,Act-1
-0.8516,0,1.2196,7.9286,39.1458,0.6197,2.0127,Act-1
1.369,0,1.2196,7.9444,36.0215,0.6253,2.0127,Act1
-6.7309,0,1.005,8.3611,433.4965,0.5725,2.0738,Act-1
-6.2631,0,1.0,8.2342,405.6996,0.5735,2.0824,Act-1
-6.3019,0,1.0169,8.4813,481.954,0.5782,2.0544,Act-1
-6.424,0,1.0121,8.4437,524.6373,0.5733,2.0545,Act-1
1.1701,1,1.3287,7.713,67.6935,0.6515,2.042,Act-1
-2.4828,0,1.0125,8.1775,164.0715,0.5866,2.0926,Act-1
1.14,1,1.5633,8.1437,674.2969,0.647,2.107,Act-1
1.3778,1,1.2978,7.808,33.1905,0.64,2.0788,Act1
2.7709,1,1.3589,7.6374,34.7963,0.709,1.9885,Act1
2.3217,1,1.2732,7.529,18.0108,0.6402,2.1127,Act-1
1.9391,0,1.1562,7.9921,42.6833,0.6419,2.0211,Act-1
1.6932,0,1.1736,7.7576,36.0215,0.6434,2.0099,Act-1
1.8854,0,1.1494,7.7583,42.6833,0.6337,2.0153,Act-1
4.028,1,1.2095,7.3333,0.0,0.6583,2.0593,Act1
2.1099,1,1.4041,8.3095,0.0,0.7358,2.1033,Act-1
2.9944,1,1.3805,8.0952,35.899,0.6945,2.1308,Act1
4.1736,1,1.5269,8.2532,0.0,0.755,2.0243,Act1
3.8352,1,1.5386,7.6932,0.0,0.8034,1.9965,Act1
3.4684,1,1.5386,7.8623,0.0,0.7747,2.0084,Act1
3.1403,1,1.5347,7.6597,0.0,0.7519,2.0118,Act1
2.7585,1,1.5501,7.9327,0.0,0.7676,2.0432,Act1
3.9414,1,1.5371,7.6341,0.0,0.8189,1.9937,Act1
3.0351,1,1.5594,7.7847,0.0,0.7908,2.0133,Act1
4.1736,1,1.523,8.2532,0.0,0.755,2.0239,Act1
3.8352,1,1.5371,7.6932,0.0,0.8034,1.997,Act1
3.4684,1,1.5371,7.8623,0.0,0.7747,2.0084,Act1
5.1072,1,1.7035,7.5402,0.0,0.8113,2.0496,Act1
4.1884,1,1.647,7.5769,0.0,0.7793,2.1324,Act1
2.3147,1,1.5141,7.6508,16.7855,0.7699,1.9341,Act1
3.1623,1,1.5141,7.619,0.0,0.8186,1.9172,Act1
2.9504,1,1.513,7.68,0.0,0.7646,1.9918,Act1
3.6484,1,1.6153,7.64,0.0,0.7802,1.9921,Act1
2.9758,1,1.5141,7.619,0.0,0.8186,1.9242,Act1
1.6609,1,1.4632,7.7083,0.0,0.7877,1.9118,Act1
-9.7891,1,1.2322,8.0066,60.6941,1.1278,2.0936,Act-1
